RawGPS
Time (UTC),Latitude,Longitude
2016-02-09 11:40:50+00:00,25.08362984,55.14085417
2016-02-09 11:40:51+00:00,25.08348099,55.14077141
2016-02-09 11:40:52+00:00,25.08366777,55.14081586
2016-02-09 11:40:53+00:00,25.08366299,55.1408186
2016-02-09 11:40:54+00:00,25.08367788,55.14082539
2016-02-09 11:40:55+00:00,25.08360727,55.14077046
2016-02-09 11:40:56+00:00,25.08356697,55.14074956
2016-02-09 11:40:57+00:00,25.08356742,55.14072662
2016-02-09 11:40:58+00:00,25.08355405,55.14067452
2016-02-09 11:40:59+00:00,25.08356936,55.14064173
2016-02-09 11:41:01+00:00,25.08350755,55.14057994
2016-02-09 11:41:03+00:00,25.08343228,55.14052026
2016-02-09 11:41:05+00:00,25.0833789,55.14042502
2016-02-09 11:41:07+00:00,25.08333809,55.14036105
2016-02-09 11:41:09+00:00,25.08332611,55.14032671
2016-02-09 11:41:11+00:00,25.08328873,55.14028039
2016-02-09 11:41:13+00:00,25.08328808,55.14020523
2016-02-09 11:41:15+00:00,25.08319198,55.14023671
2016-02-09 11:41:17+00:00,25.08312959,55.14033715
2016-02-09 11:41:19+00:00,25.0831203,55.14046514
2016-02-09 11:41:21+00:00,25.08289036,55.14060147
2016-02-09 11:41:23+00:00,25.08280153,55.14068624
2016-02-09 11:41:25+00:00,25.08269467,55.14077967
2016-02-09 11:41:27+00:00,25.08257252,55.14090503
2016-02-09 11:41:29+00:00,25.08244203,55.14096537
2016-02-09 11:41:31+00:00,25.08236274,55.14101848
2016-02-09 11:41:33+00:00,25.08231947,55.14103276
2016-02-09 11:41:35+00:00,25.08234855,55.14102182
2016-02-09 11:41:37+00:00,25.08233394,55.14102629
2016-02-09 11:41:39+00:00,25.08231715,55.14103043
2016-02-09 11:41:41+00:00,25.08241977,55.14110952
2016-02-09 11:41:43+00:00,25.08242917,55.1411136
2016-02-09 11:41:45+00:00,25.08244608,55.14112991
2016-02-09 11:41:47+00:00,25.0824583,55.14113119
2016-02-09 11:41:49+00:00,25.08246516,55.14111741
2016-02-09 11:41:51+00:00,25.08246769,55.14111705
2016-02-09 11:41:53+00:00,25.08245852,55.14111646
2016-02-09 11:41:55+00:00,25.08246245,55.14112121
2016-02-09 11:41:57+00:00,25.08246656,55.14112528
2016-02-09 11:41:59+00:00,25.08235799,55.14122366
2016-02-09 11:42:01+00:00,25.08251736,55.14152228
2016-02-09 11:42:03+00:00,25.08255101,55.14162956
2016-02-09 11:42:05+00:00,25.08272752,55.14180182
2016-02-09 11:42:07+00:00,25.08284789,55.14202734
2016-02-09 11:42:09+00:00,25.08298704,55.14228924
2016-02-09 11:42:11+00:00,25.08316962,55.14253998
2016-02-09 11:42:13+00:00,25.08347577,55.14273796
2016-02-09 11:42:15+00:00,25.0837928,55.14282169
2016-02-09 11:42:17+00:00,25.0842719,55.14300715
2016-02-09 11:42:19+00:00,25.08465154,55.14301045
2016-02-09 11:42:21+00:00,25.08509756,55.14297226
2016-02-09 11:42:23+00:00,25.0854654,55.14286892
2016-02-09 11:42:25+00:00,25.08580879,55.14283001
2016-02-09 11:42:27+00:00,25.08619693,55.14277441
2016-02-09 11:42:29+00:00,25.08657853,55.14292255
2016-02-09 11:42:31+00:00,25.08692235,55.14312312
2016-02-09 11:42:33+00:00,25.08718072,55.14343932
2016-02-09 11:42:35+00:00,25.08746849,55.1437715
2016-02-09 11:42:37+00:00,25.08763953,55.14408316
2016-02-09 11:42:39+00:00,25.08775322,55.14443772
2016-02-09 11:42:41+00:00,25.08789892,55.14487851
2016-02-09 11:42:43+00:00,25.08800342,55.14523633
2016-02-09 11:42:45+00:00,25.08813895,55.14555917
2016-02-09 11:42:47+00:00,25.08834204,55.14579582
2016-02-09 11:42:49+00:00,25.08853602,55.14600058
2016-02-09 11:42:51+00:00,25.08875126,55.14622069
2016-02-09 11:42:53+00:00,25.08899932,55.14645467
2016-02-09 11:42:55+00:00,25.08928807,55.14660923
2016-02-09 11:42:57+00:00,25.08966159,55.14669373
2016-02-09 11:42:59+00:00,25.0898024,55.1468669
2016-02-09 11:43:01+00:00,25.08994495,55.14699333
2016-02-09 11:43:03+00:00,25.09007693,55.14711453
2016-02-09 11:43:05+00:00,25.09019288,55.14720404
2016-02-09 11:43:07+00:00,25.09031077,55.14728676
2016-02-09 11:43:09+00:00,25.09033348,55.14750045
2016-02-09 11:43:11+00:00,25.09052716,55.14764305
2016-02-09 11:43:13+00:00,25.09072193,55.14769504
2016-02-09 11:43:15+00:00,25.0906065,55.14782611
2016-02-09 11:43:17+00:00,25.09063228,55.14782876
2016-02-09 11:43:19+00:00,25.09064755,55.14782977
2016-02-09 11:43:21+00:00,25.09063292,55.14785013
2016-02-09 11:43:23+00:00,25.09066665,55.14788853
2016-02-09 11:43:25+00:00,25.09073373,55.14791343
2016-02-09 11:43:27+00:00,25.09071542,55.14791308
2016-02-09 11:43:29+00:00,25.09072837,55.1479068
2016-02-09 11:43:31+00:00,25.0907391,55.14789745
2016-02-09 11:43:33+00:00,25.0907396,55.14788947
2016-02-09 11:43:35+00:00,25.09073204,55.14787987
2016-02-09 11:43:37+00:00,25.09073066,55.14787875
2016-02-09 11:43:39+00:00,25.09072679,55.14787811
2016-02-09 11:43:41+00:00,25.09072627,55.14787671
2016-02-09 11:43:43+00:00,25.09072584,55.14787587
2016-02-09 11:43:45+00:00,25.09072491,55.14787547
2016-02-09 11:43:47+00:00,25.09072522,55.14787557
2016-02-09 11:43:49+00:00,25.09072564,55.14787581
2016-02-09 11:43:51+00:00,25.09072576,55.14787587
2016-02-09 11:43:53+00:00,25.09072575,55.14787568
