trip_location,,,,,,,,,,,,
3/2/2016 10:16:29,1.2838353692,103.8496224912,45.5997810364,152.7094209734,11.7953300476,,,,,,,
3/2/2016 10:16:30,1.2838342872,103.8497019855,48.4793663025,155.5114538698,11.5252370834,,,,,,,
3/2/2016 10:16:31,1.2837915313,103.8498107908,53.0843276978,156.9961971398,12.3026018143,,,,,,,
3/2/2016 10:16:32,1.2837326295,103.8499368717,64.7119445801,156.8326645279,14.9034729004,,,,,,,
3/2/2016 10:16:33,1.28366755,103.8500694608,58.1744117737,156.7295612488,12.0914964676,,,,,,,
3/2/2016 10:16:34,1.2836057398,103.8501758708,48.899394989,156.9962052144,13.3964605331,,,,,,,
3/2/2016 10:16:35,1.2835495371,103.850265642,43.4492874146,157.8137054341,12.044377327,,,,,,,
3/2/2016 10:16:36,1.2834771889,103.8503290399,33.9641685486,158.9314040337,13.5462827682,,,,,,,
3/2/2016 10:16:37,1.2834229077,103.8503792914,22.3968734741,159.7216392802,10.4277563095,,,,,,,
3/2/2016 10:16:38,1.2833647827,103.8504081919,15.1982011795,162.2980529079,9.4811115265,,,,,,,
3/2/2016 10:16:39,1.2833324949,103.850420778,1.8366874456,162.0551271439,9.812707901,,,,,,,
3/2/2016 10:16:40,1.2833247543,103.8504072176,0.888127327,159.1136042904,10.8871669769,,,,,,,
3/2/2016 10:16:41,1.2833247543,103.8504072176,0,159.1136042904,12.7586069107,,,,,,,
3/2/2016 10:16:42,1.2833247543,103.8504072176,0,159.1136042904,11.7968606949,,,,,,,
3/2/2016 10:16:43,1.2833423417,103.8503884663,15.4467115402,160.9373756051,12.4359407425,,,,,,,
3/2/2016 10:16:44,1.283379673,103.8503469506,25.8479309082,164.2456556195,13.4660348892,,,,,,,
3/2/2016 10:16:45,1.2834206829,103.8502992891,18.706867218,164.857707412,12.7064561844,,,,,,,
3/2/2016 10:16:46,1.2834486216,103.8502647537,13.7319221497,165.0940039828,15.8759565353,,,,,,,
3/2/2016 10:16:49,1.2831479993,103.850143588,55.7758026123,167.4166613426,14.2564268112,,,,,,,
3/2/2016 10:16:50,1.28303969,103.850083435,47.6261634827,168.076081966,16.6741809845,,,,,,,
3/2/2016 10:16:51,1.282938555,103.8500116663,49.2242202759,169.1987655656,17.1530532837,,,,,,,
3/2/2016 10:16:52,1.2828330698,103.8499358761,47.7840461731,170.0805109413,22.0568027496,,,,,,,
3/2/2016 10:16:53,1.2827402664,103.8499129194,44.1155967712,171.0276435595,22.992723465,,,,,,,
3/2/2016 10:16:55,1.282777031,103.8499348356,4.7711529732,173.548277515,20.2167472839,,,,,,,
3/2/2016 10:16:56,1.2828228006,103.8499533984,0.9320427179,176.4453020543,22.2461643219,,,,,,,
3/2/2016 10:16:57,1.2828302506,103.8499585067,1.2093480825,177.173576762,29.2165775299,,,,,,,
3/2/2016 10:16:58,1.2828302506,103.8499585067,0,177.173576762,35.3712730408,,,,,,,
3/2/2016 10:16:59,1.2828302506,103.8499585067,0,177.173576762,34.9964065552,,,,,,,
3/2/2016 10:17:00,1.2828302506,103.8499585067,0,177.173576762,34.7939758301,,,,,,,
3/2/2016 10:17:01,1.2828302506,103.8499585067,0,177.173576762,33.9551849365,,,,,,,
3/2/2016 10:17:02,1.282831981,103.8499614196,3.4460401535,177.2143967869,33.3734130859,,,,,,,
3/2/2016 10:17:03,1.282849992,103.8499565458,1.3187551498,177.2698635319,32.9196586609,,,,,,,
3/2/2016 10:17:04,1.2828578582,103.84996231,0,178.2184955589,32.0491142273,,,,,,,
3/2/2016 10:17:05,1.2828578582,103.84996231,0,178.2184955589,37.7836990356,,,,,,,
3/2/2016 10:17:06,1.2828578582,103.84996231,0,178.2184955589,34.1045417786,,,,,,,
3/2/2016 10:17:07,1.2828629358,103.849978616,3.2837677002,178.223750866,39.1621780396,,,,,,,
3/2/2016 10:17:08,1.282867999,103.8499896376,3.7821309566,178.2238820894,50.5293464661,,,,,,,
3/2/2016 10:17:09,1.2828733538,103.8499988741,3.9275212288,178.2507848479,46.1890830994,,,,,,,
3/2/2016 10:17:10,1.2828785716,103.8500099228,4.120455265,178.2573855277,13.9406871796,,,,,,,
3/2/2016 10:17:11,1.2828848667,103.8500207373,4.2684864998,178.2689039623,11.6051044464,,,,,,,
3/2/2016 10:17:12,1.2828915455,103.8500336715,4.558986187,178.2823409764,13.4018621445,,,,,,,
3/2/2016 10:17:13,1.2828984531,103.8500479484,4.7767972946,178.2894512918,14.081199646,,,,,,,
3/2/2016 10:17:14,1.2829058263,103.8500650291,5.035255909,178.2913587494,16.51978302,,,,,,,
3/2/2016 10:17:15,1.2829139933,103.8500867947,5.6626710892,178.297601792,19.4330348969,,,,,,,
3/2/2016 10:17:16,1.2829217314,103.8501133286,6.1941127777,178.2842381205,24.2303504944,,,,,,,
3/2/2016 10:17:17,1.2829290216,103.8501425445,6.7841024399,178.2733928114,25.3020057678,,,,,,,
