RawGPS
Time (UTC),Latitude,Longitude
2016-02-15 11:43:19+00:00,42.36073632,-71.06947293
2016-02-15 11:43:22+00:00,42.3608731,-71.06966027
2016-02-15 11:43:23+00:00,42.36093061,-71.06972734
2016-02-15 11:43:24+00:00,42.36093635,-71.06980752
2016-02-15 11:43:25+00:00,42.36094669,-71.06987752
2016-02-15 11:43:26+00:00,42.36097751,-71.06994394
2016-02-15 11:43:27+00:00,42.36100763,-71.07000435
2016-02-15 11:43:28+00:00,42.3610375,-71.07007705
2016-02-15 11:43:29+00:00,42.36107329,-71.07014183
2016-02-15 11:43:30+00:00,42.36109737,-71.07021707
2016-02-15 11:43:31+00:00,42.36111505,-71.07029648
2016-02-15 11:43:32+00:00,42.36112839,-71.07036706
2016-02-15 11:43:33+00:00,42.36113254,-71.07043232
2016-02-15 11:43:34+00:00,42.36113618,-71.07051456
2016-02-15 11:43:35+00:00,42.36114125,-71.07059392
2016-02-15 11:43:36+00:00,42.36114803,-71.07066938
2016-02-15 11:43:37+00:00,42.36115252,-71.07072978
2016-02-15 11:43:38+00:00,42.36115676,-71.0707924
2016-02-15 11:43:39+00:00,42.36116454,-71.07084373
2016-02-15 11:43:40+00:00,42.36115788,-71.07090535
2016-02-15 11:43:41+00:00,42.36115077,-71.07096563
2016-02-15 11:43:42+00:00,42.3611502,-71.07102619
2016-02-15 11:43:43+00:00,42.36115271,-71.07107791
2016-02-15 11:43:44+00:00,42.36115207,-71.07111525
2016-02-15 11:43:45+00:00,42.36115793,-71.0711558
2016-02-15 11:43:46+00:00,42.36115265,-71.07118742
2016-02-15 11:43:47+00:00,42.36115259,-71.07122499
2016-02-15 11:43:48+00:00,42.36115533,-71.0712646
2016-02-15 11:43:49+00:00,42.36115445,-71.07129971
2016-02-15 11:43:50+00:00,42.36115527,-71.07133294
2016-02-15 11:43:51+00:00,42.36115645,-71.07136282
2016-02-15 11:43:52+00:00,42.36115619,-71.0713879
2016-02-15 11:43:53+00:00,42.36115742,-71.07140863
2016-02-15 11:43:54+00:00,42.36115494,-71.07142226
