RawGPS
Time (UTC),Latitude,Longitude
2016-02-09 14:10:10+00:00,25.13950546,55.18700836
2016-02-09 14:10:12+00:00,25.13934354,55.18713147
2016-02-09 14:10:14+00:00,25.13919995,55.1872583
2016-02-09 14:10:16+00:00,25.13908248,55.18736882
2016-02-09 14:10:18+00:00,25.13897758,55.18745438
2016-02-09 14:10:20+00:00,25.13891149,55.18751217
2016-02-09 14:10:22+00:00,25.13888699,55.18755199
2016-02-09 14:10:24+00:00,25.13884592,55.18760785
2016-02-09 14:10:26+00:00,25.13877339,55.18770947
2016-02-09 14:10:28+00:00,25.13867533,55.18786187
2016-02-09 14:10:30+00:00,25.13857392,55.1880436
2016-02-09 14:10:32+00:00,25.13854447,55.1879577
2016-02-09 14:10:34+00:00,25.1384812,55.18804239
2016-02-09 14:10:36+00:00,25.13841923,55.18811669
2016-02-09 14:10:38+00:00,25.13833033,55.18818423
2016-02-09 14:10:40+00:00,25.13824865,55.18831215
2016-02-09 14:10:42+00:00,25.13816194,55.18844327
2016-02-09 14:10:44+00:00,25.13809379,55.1885277
2016-02-09 14:10:46+00:00,25.13807046,55.18854988
2016-02-09 14:10:48+00:00,25.13808411,55.18843155
2016-02-09 14:10:50+00:00,25.13808606,55.18845052
2016-02-09 14:10:52+00:00,25.13808192,55.18846694
2016-02-09 14:10:54+00:00,25.13808609,55.18844882
2016-02-09 14:10:56+00:00,25.13809221,55.1884386
2016-02-09 14:10:58+00:00,25.13809402,55.18844413
2016-02-09 14:11:00+00:00,25.13809178,55.18844967
2016-02-09 14:11:02+00:00,25.13809319,55.18844746
2016-02-09 14:11:04+00:00,25.13809326,55.18844795
2016-02-09 14:11:06+00:00,25.13809335,55.18844765
2016-02-09 14:11:08+00:00,25.13809331,55.18844837
2016-02-09 14:11:09+00:00,25.13807969,55.18845258
2016-02-09 14:11:10+00:00,25.13806793,55.18845304
2016-02-09 14:11:11+00:00,25.13805234,55.18846571
2016-02-09 14:11:12+00:00,25.13799562,55.18854607
2016-02-09 14:11:13+00:00,25.13795376,55.18856003
2016-02-09 14:11:14+00:00,25.13789429,55.1886209
2016-02-09 14:11:15+00:00,25.1378169,55.18861722
2016-02-09 14:11:17+00:00,25.13770837,55.18853915
2016-02-09 14:11:18+00:00,25.13762344,55.18848799
2016-02-09 14:11:19+00:00,25.13753667,55.18842185
2016-02-09 14:11:20+00:00,25.13744036,55.1883645
2016-02-09 14:11:21+00:00,25.13733324,55.18830079
2016-02-09 14:11:22+00:00,25.13722619,55.1882342
2016-02-09 14:11:23+00:00,25.13713103,55.18819213
2016-02-09 14:11:25+00:00,25.13686014,55.18805488
2016-02-09 14:11:26+00:00,25.13672046,55.18800188
2016-02-09 14:11:27+00:00,25.13656904,55.18796848
2016-02-09 14:11:28+00:00,25.13642416,55.18791896
2016-02-09 14:11:29+00:00,25.13625556,55.18789307
2016-02-09 14:11:31+00:00,25.13594204,55.18784454
2016-02-09 14:11:33+00:00,25.1356176,55.18788941
2016-02-09 14:11:35+00:00,25.13532132,55.18792469
2016-02-09 14:11:37+00:00,25.13506029,55.18806237
2016-02-09 14:11:39+00:00,25.1346943,55.18808744
2016-02-09 14:11:41+00:00,25.13444322,55.18811391
2016-02-09 14:11:43+00:00,25.13413583,55.18801154
2016-02-09 14:11:45+00:00,25.1338217,55.18809304
2016-02-09 14:11:47+00:00,25.13353783,55.18797216
2016-02-09 14:11:49+00:00,25.13330495,55.18798957
2016-02-09 14:11:51+00:00,25.13315449,55.18807369
2016-02-09 14:11:53+00:00,25.13305923,55.18813692
2016-02-09 14:11:55+00:00,25.13318431,55.18810676
2016-02-09 14:11:57+00:00,25.13320259,55.18810341
2016-02-09 14:11:59+00:00,25.13322215,55.18809925
2016-02-09 14:12:01+00:00,25.13324244,55.18810587
2016-02-09 14:12:03+00:00,25.13324485,55.18809829
2016-02-09 14:12:05+00:00,25.13325443,55.1881059
2016-02-09 14:12:07+00:00,25.13325604,55.18810579
2016-02-09 14:12:09+00:00,25.13325343,55.18810534
2016-02-09 14:12:11+00:00,25.13325248,55.18810554
2016-02-09 14:12:13+00:00,25.13325301,55.18810559
2016-02-09 14:12:15+00:00,25.13325346,55.18810549
2016-02-09 14:12:17+00:00,25.13325374,55.18810548
2016-02-09 14:12:19+00:00,25.13325352,55.18810541
2016-02-09 14:12:21+00:00,25.13325386,55.18810554
2016-02-09 14:12:23+00:00,25.13325391,55.18810558
2016-02-09 14:12:25+00:00,25.13325421,55.18810566
2016-02-09 14:12:27+00:00,25.13325442,55.18810574
2016-02-09 14:12:29+00:00,25.13325444,55.18810582
2016-02-09 14:12:31+00:00,25.13325449,55.18810577
2016-02-09 14:12:33+00:00,25.1332521,55.18810521
2016-02-09 14:12:35+00:00,25.13325127,55.18810507
2016-02-09 14:12:37+00:00,25.13325139,55.18810509
2016-02-09 14:12:39+00:00,25.13325146,55.18810511
2016-02-09 14:12:41+00:00,25.13325167,55.18810515
2016-02-09 14:12:43+00:00,25.1332519,55.18810512
2016-02-09 14:12:45+00:00,25.13325258,55.1881052
2016-02-09 14:12:47+00:00,25.13325289,55.18810529
2016-02-09 14:12:49+00:00,25.13325309,55.18810536
2016-02-09 14:12:51+00:00,25.13325317,55.18810536
2016-02-09 14:12:53+00:00,25.13325336,55.18810543
2016-02-09 14:12:55+00:00,25.13325354,55.18810545
2016-02-09 14:12:57+00:00,25.13325367,55.18810546
2016-02-09 14:12:59+00:00,25.13325381,55.18810551
2016-02-09 14:13:01+00:00,25.13325393,55.18810552
2016-02-09 14:13:03+00:00,25.13325392,55.18810561
2016-02-09 14:13:05+00:00,25.13325396,55.18810568
2016-02-09 14:13:07+00:00,25.13325396,55.18810571
2016-02-09 14:13:09+00:00,25.13325406,55.18810573
2016-02-09 14:13:11+00:00,25.13325421,55.18810574
2016-02-09 14:13:13+00:00,25.13325435,55.18810574
2016-02-09 14:13:15+00:00,25.13325447,55.18810578
2016-02-09 14:13:17+00:00,25.13325466,55.18810589
2016-02-09 14:13:19+00:00,25.13325476,55.18810593
2016-02-09 14:13:21+00:00,25.1332549,55.18810603
2016-02-09 14:13:23+00:00,25.13325503,55.18810611
2016-02-09 14:13:25+00:00,25.13325512,55.18810615
2016-02-09 14:13:27+00:00,25.13325528,55.18810619
2016-02-09 14:13:29+00:00,25.13325541,55.18810621
2016-02-09 14:13:31+00:00,25.13325547,55.18810632
2016-02-09 14:13:33+00:00,25.13325557,55.18810643
2016-02-09 14:13:35+00:00,25.13325575,55.18810656
2016-02-09 14:13:37+00:00,25.13325571,55.1881066
2016-02-09 14:13:39+00:00,25.1332558,55.18810662
2016-02-09 14:13:41+00:00,25.13325588,55.18810672
2016-02-09 14:13:43+00:00,25.13325595,55.18810677
2016-02-09 14:13:45+00:00,25.13325607,55.18810685
2016-02-09 14:13:47+00:00,25.13325615,55.18810691
2016-02-09 14:13:49+00:00,25.13325634,55.18810706
2016-02-09 14:13:51+00:00,25.13325636,55.18810715
2016-02-09 14:13:53+00:00,25.13325647,55.18810722
2016-02-09 14:13:54+00:00,25.13325659,55.18810724
2016-02-09 14:13:55+00:00,25.13325673,55.18810735
2016-02-09 14:13:56+00:00,25.13325678,55.18810736
2016-02-09 14:13:57+00:00,25.13325681,55.18810745
2016-02-09 14:13:58+00:00,25.13325691,55.18810747
2016-02-09 14:13:59+00:00,25.13325701,55.18810751
2016-02-09 14:14:00+00:00,25.13325708,55.18810754
2016-02-09 14:14:01+00:00,25.13325712,55.18810764
2016-02-09 14:14:02+00:00,25.13325714,55.18810773
2016-02-09 14:14:03+00:00,25.13325721,55.18810778
2016-02-09 14:14:04+00:00,25.13325723,55.18810783
2016-02-09 14:14:05+00:00,25.13325736,55.18810785
2016-02-09 14:14:06+00:00,25.13325736,55.18810787
2016-02-09 14:14:07+00:00,25.13325736,55.18810785
2016-02-09 14:14:08+00:00,25.13325743,55.18810784
2016-02-09 14:14:09+00:00,25.13325749,55.18810789
2016-02-09 14:14:10+00:00,25.13325755,55.18810792
2016-02-09 14:14:11+00:00,25.13325762,55.18810796
2016-02-09 14:14:12+00:00,25.13325766,55.18810799
2016-02-09 14:14:13+00:00,25.13325765,55.18810799
2016-02-09 14:14:14+00:00,25.13325772,55.18810803
2016-02-09 14:14:15+00:00,25.13325777,55.18810808
2016-02-09 14:14:16+00:00,25.13325781,55.1881081
2016-02-09 14:14:17+00:00,25.13325792,55.18810815
2016-02-09 14:14:18+00:00,25.13325793,55.18810813
2016-02-09 14:14:19+00:00,25.13325798,55.18810816
2016-02-09 14:14:20+00:00,25.13325804,55.1881082
2016-02-09 14:14:21+00:00,25.13325809,55.18810826
2016-02-09 14:14:22+00:00,25.13325815,55.18810826
2016-02-09 14:14:23+00:00,25.13325823,55.1881083
2016-02-09 14:14:24+00:00,25.13325836,55.18810835
2016-02-09 14:14:25+00:00,25.13325593,55.18811526
2016-02-09 14:14:26+00:00,25.13322977,55.18811516
2016-02-09 14:14:27+00:00,25.13319188,55.1881138
