RawGPS
Time (UTC),Latitude,Longitude
2016-01-27 10:08:51+00:00,31.228362,121.556761
2016-01-27 10:08:52+00:00,31.228362,121.556761
2016-01-27 10:08:53+00:00,31.228362,121.556761
2016-01-27 10:08:54+00:00,31.228362,121.556761
2016-01-27 10:08:55+00:00,31.228362,121.556761
2016-01-27 10:08:56+00:00,31.228362,121.556761
2016-01-27 10:08:57+00:00,31.228362,121.556761
2016-01-27 10:08:58+00:00,31.228339,121.556592
2016-01-27 10:08:59+00:00,31.228339,121.556592
2016-01-27 10:09:00+00:00,31.228312,121.556623
2016-01-27 10:09:01+00:00,31.22819,121.556608
2016-01-27 10:09:02+00:00,31.227902,121.556856
2016-01-27 10:09:03+00:00,31.228223,121.556412
2016-01-27 10:09:04+00:00,31.228226,121.556391
2016-01-27 10:09:05+00:00,31.228185,121.556306
2016-01-27 10:09:06+00:00,31.228182,121.556253
2016-01-27 10:09:07+00:00,31.228142,121.556186
2016-01-27 10:09:08+00:00,31.228097,121.556109
2016-01-27 10:09:09+00:00,31.228054,121.55604
2016-01-27 10:09:10+00:00,31.228013,121.55594
2016-01-27 10:09:11+00:00,31.228013,121.55594
2016-01-27 10:09:12+00:00,31.227953,121.555867
2016-01-27 10:09:13+00:00,31.227903,121.555684
2016-01-27 10:09:14+00:00,31.227898,121.555568
2016-01-27 10:09:15+00:00,31.227898,121.555568
2016-01-27 10:09:16+00:00,31.227845,121.555449
2016-01-27 10:09:17+00:00,31.227826,121.555388
2016-01-27 10:09:18+00:00,31.227798,121.555308
2016-01-27 10:09:19+00:00,31.227798,121.555308
2016-01-27 10:09:20+00:00,31.227773,121.55519
2016-01-27 10:09:21+00:00,31.227752,121.555144
2016-01-27 10:09:22+00:00,31.227752,121.555144
2016-01-27 10:09:23+00:00,31.22772,121.555048
2016-01-27 10:09:24+00:00,31.227703,121.555004
2016-01-27 10:09:25+00:00,31.227703,121.555004
2016-01-27 10:09:26+00:00,31.227674,121.554983
2016-01-27 10:09:27+00:00,31.227659,121.554951
2016-01-27 10:09:28+00:00,31.22761,121.554833
2016-01-27 10:09:29+00:00,31.22761,121.554833
2016-01-27 10:09:30+00:00,31.227605,121.55486
2016-01-27 10:09:31+00:00,31.227605,121.55486
2016-01-27 10:09:32+00:00,31.227598,121.554848
2016-01-27 10:09:33+00:00,31.227597,121.554842
2016-01-27 10:09:34+00:00,31.227619,121.554845
2016-01-27 10:09:35+00:00,31.227626,121.554837
2016-01-27 10:09:36+00:00,31.227621,121.554834
2016-01-27 10:09:37+00:00,31.227618,121.554818
2016-01-27 10:09:38+00:00,31.227618,121.554818
2016-01-27 10:09:39+00:00,31.227651,121.554797
2016-01-27 10:09:40+00:00,31.227651,121.554797
2016-01-27 10:09:41+00:00,31.227651,121.554797
2016-01-27 10:09:42+00:00,31.227651,121.554797
2016-01-27 10:09:43+00:00,31.227651,121.554797
2016-01-27 10:09:44+00:00,31.227651,121.554797
2016-01-27 10:09:45+00:00,31.227679,121.554753
2016-01-27 10:09:46+00:00,31.227679,121.554753
2016-01-27 10:09:47+00:00,31.227651,121.554816
2016-01-27 10:09:48+00:00,31.227649,121.554816
2016-01-27 10:09:49+00:00,31.227641,121.554813
2016-01-27 10:09:50+00:00,31.227641,121.554813
2016-01-27 10:09:51+00:00,31.227641,121.554813
2016-01-27 10:09:52+00:00,31.227641,121.554813
2016-01-27 10:09:53+00:00,31.227641,121.554813
2016-01-27 10:09:54+00:00,31.227641,121.554813
2016-01-27 10:09:55+00:00,31.227641,121.554813
2016-01-27 10:09:56+00:00,31.227641,121.554813
2016-01-27 10:09:57+00:00,31.227666,121.554772
2016-01-27 10:09:58+00:00,31.227685,121.554767
2016-01-27 10:09:59+00:00,31.227703,121.554705
2016-01-27 10:10:00+00:00,31.227713,121.554687
2016-01-27 10:10:01+00:00,31.227735,121.554669
2016-01-27 10:10:02+00:00,31.227829,121.554691
2016-01-27 10:10:03+00:00,31.228003,121.554604
2016-01-27 10:10:04+00:00,31.228029,121.554519
2016-01-27 10:10:05+00:00,31.227988,121.554495
2016-01-27 10:10:06+00:00,31.227959,121.554511
2016-01-27 10:10:07+00:00,31.227907,121.554635
2016-01-27 10:10:08+00:00,31.227865,121.554738
2016-01-27 10:10:09+00:00,31.227865,121.554738
2016-01-27 10:10:10+00:00,31.227865,121.554738
2016-01-27 10:10:11+00:00,31.227823,121.554769
2016-01-27 10:10:12+00:00,31.227823,121.554769
2016-01-27 10:10:13+00:00,31.227823,121.554769
2016-01-27 10:10:14+00:00,31.227823,121.554769
2016-01-27 10:10:15+00:00,31.227823,121.554769
2016-01-27 10:10:16+00:00,31.227823,121.554769
2016-01-27 10:10:17+00:00,31.227823,121.554769
2016-01-27 10:10:18+00:00,31.227823,121.554769
