RawGPS
Time (UTC),Latitude,Longitude
2016-02-02 04:47:48+00:00,30.198625,119.465462
2016-02-02 04:47:49+00:00,30.198604,119.465248
2016-02-02 04:47:50+00:00,30.198616,119.465016
2016-02-02 04:47:51+00:00,30.198594,119.464769
2016-02-02 04:47:52+00:00,30.198578,119.464573
2016-02-02 04:47:53+00:00,30.198581,119.464327
2016-02-02 04:47:54+00:00,30.198564,119.464055
2016-02-02 04:47:55+00:00,30.198548,119.463852
2016-02-02 04:47:56+00:00,30.198547,119.463624
2016-02-02 04:47:57+00:00,30.198561,119.463423
2016-02-02 04:47:58+00:00,30.198554,119.463243
2016-02-02 04:47:59+00:00,30.198528,119.463055
2016-02-02 04:48:00+00:00,30.19851,119.462862
2016-02-02 04:48:01+00:00,30.198503,119.462608
2016-02-02 04:48:02+00:00,30.198488,119.462392
2016-02-02 04:48:03+00:00,30.198482,119.462161
2016-02-02 04:48:04+00:00,30.198485,119.462007
2016-02-02 04:48:05+00:00,30.198439,119.461652
2016-02-02 04:48:06+00:00,30.198417,119.461355
2016-02-02 04:48:07+00:00,30.198391,119.461088
2016-02-02 04:48:08+00:00,30.198379,119.460903
2016-02-02 04:48:09+00:00,30.19832,119.460632
2016-02-02 04:48:10+00:00,30.198327,119.460322
2016-02-02 04:48:11+00:00,30.198266,119.460036
2016-02-02 04:48:12+00:00,30.198245,119.45976
2016-02-02 04:48:13+00:00,30.198204,119.459487
2016-02-02 04:48:14+00:00,30.198171,119.459207
2016-02-02 04:48:15+00:00,30.198145,119.458943
2016-02-02 04:48:16+00:00,30.198115,119.458656
2016-02-02 04:48:17+00:00,30.198048,119.45838
2016-02-02 04:48:18+00:00,30.197975,119.458147
2016-02-02 04:48:19+00:00,30.197928,119.457887
2016-02-02 04:48:20+00:00,30.197885,119.457674
2016-02-02 04:48:21+00:00,30.197846,119.457451
2016-02-02 04:48:22+00:00,30.197796,119.457185
2016-02-02 04:48:23+00:00,30.197751,119.456934
2016-02-02 04:48:24+00:00,30.197682,119.456684
2016-02-02 04:48:25+00:00,30.197626,119.45651
2016-02-02 04:48:26+00:00,30.197575,119.456295
2016-02-02 04:48:27+00:00,30.197501,119.456037
2016-02-02 04:48:28+00:00,30.197452,119.455734
2016-02-02 04:48:29+00:00,30.197402,119.455497
2016-02-02 04:48:30+00:00,30.197349,119.4552
2016-02-02 04:48:31+00:00,30.197295,119.454932
2016-02-02 04:48:32+00:00,30.197227,119.454682
2016-02-02 04:48:33+00:00,30.197185,119.454379
2016-02-02 04:48:34+00:00,30.197141,119.454176
2016-02-02 04:48:35+00:00,30.19707,119.453933
2016-02-02 04:48:36+00:00,30.197036,119.453665
2016-02-02 04:48:37+00:00,30.197009,119.453418
2016-02-02 04:48:38+00:00,30.196964,119.453204
2016-02-02 04:48:39+00:00,30.196888,119.452979
2016-02-02 04:48:40+00:00,30.196854,119.452798
2016-02-02 04:48:41+00:00,30.196803,119.452605
2016-02-02 04:48:42+00:00,30.196759,119.452382
2016-02-02 04:48:43+00:00,30.1967,119.452144
2016-02-02 04:48:44+00:00,30.196663,119.451881
2016-02-02 04:48:45+00:00,30.196575,119.451652
2016-02-02 04:48:46+00:00,30.196521,119.451344
