trip_location
2016-03-01 21:21:18,1.2881255149841309,103.84636759757996,0.0,115.0,1420.0,
2016-03-01 21:21:19,1.2881255149841309,103.84636759757996,0.0,115.0,1432.0,
2016-03-01 21:21:20,1.2881255149841309,103.84636759757996,0.0,115.0,1444.0,
2016-03-01 21:21:21,1.2881255149841309,103.84636759757996,0.0,115.0,1455.0,
2016-03-01 21:21:22,1.2881255149841309,103.84636759757996,0.0,115.0,1467.0,
2016-03-01 21:21:23,1.2881255149841309,103.84636759757996,0.0,115.0,1479.0,
2016-03-01 21:21:24,1.2881255149841309,103.84636759757996,0.0,115.0,1490.0,
2016-03-01 21:21:25,1.2881255149841309,103.84636759757996,0.0,115.0,1502.0,
2016-03-01 21:21:27,1.2881255149841309,103.84636759757996,0.0,115.0,1525.0,
2016-03-01 21:21:28,1.2881255149841309,103.84636759757996,0.0,115.0,1537.0,
2016-03-01 21:21:29,1.2881255149841309,103.84636759757996,0.0,115.0,1549.0,
2016-03-01 21:21:30,1.2881255149841309,103.84636759757996,0.0,115.0,1561.0,
2016-03-01 21:21:31,1.2881255149841309,103.84636759757996,0.0,115.0,1572.0,
2016-03-01 21:21:32,1.2862855195999146,103.84969890117645,5.168100357055664,47.0,971.0,
2016-03-01 21:21:33,1.2861782312393188,103.84971499443054,4.965520858764648,47.0,957.0,
2016-03-01 21:21:35,1.284525990486145,103.84981691837311,11.872851371765137,27.0,732.0,
2016-03-01 21:21:36,1.284676194190979,103.84981691837311,11.756135940551758,30.0,738.0,
2016-03-01 21:21:37,1.2846708297729492,103.84982228279114,11.741961479187012,30.0,749.0,
2016-03-01 21:21:38,1.2846708297729492,103.8498330116272,0.0,29.0,761.0,
2016-03-01 21:21:39,1.2846708297729492,103.84984374046326,0.0,29.0,775.0,
2016-03-01 21:21:40,1.2846654653549194,103.84984910488129,0.0,29.0,789.0,
2016-03-01 21:21:41,1.2846601009368896,103.84985983371735,0.0,26.0,797.0,
